  260,20120407,   32,   53,   20,   79,  887,    3,   70
  260,20120408,   32,   62,   -4,   97, 1570,    6,   73
  260,20120409,   52,   90,   68,  101,  415,   92,   93
  260,20120410,   46,   95,   75,  112,  639,   41,   89
  260,20120411,   34,   79,   41,  127, 1306,    2,   83
  260,20120412,   19,   71,   21,  125, 1009,   17,   84
  260,20120413,   18,   73,   23,  117,  880,   35,   85
  260,20120414,   28,   76,   18,  126, 1784,    0,   75
  260,20120415,   45,   66,   36,   96,  968,    2,   71
  260,20120416,   31,   50,  -14,  101, 1663,    0,   69
  260,20120417,   53,   49,  -24,  100, 1002,   23,   79
  260,20120418,   55,   84,   38,  132, 1236,   24,   78
  260,20120419,   47,   89,   41,  134, 1057,    4,   75
  260,20120420,   35,   82,   46,  133, 1028,   14,   81
  260,20120421,   38,   78,   51,  119, 1099,   31,   83
  260,20120422,   44,   88,   60,  133, 1379,    8,   79
  260,20120423,   45,   94,   64,  144, 1273,   22,   76
  260,20120424,   30,   97,   69,  135, 1597,    4,   80
  260,20120425,   54,  100,   63,  134, 1061,   12,   82
  260,20120426,   61,  114,   92,  146,  944,   71,   77
  260,20120427,   43,  123,   98,  160, 1419,   -1,   76
  260,20120428,   50,  105,   89,  124,  426,   53,   91
  260,20120429,   32,  125,   75,  184, 1006,   -1,   84
  260,20120430,   35,  158,   50,  224, 2097,    0,   66
  260,20120501,   31,  149,  104,  192, 1156,   35,   81
  260,20120502,   25,  143,   93,  198, 1450,   16,   86
  260,20120503,   30,  125,  110,  143,  540,    0,   88
  260,20120504,   31,   99,   70,  120,  550,    1,   85
  260,20120505,   35,   86,   68,  101,  754,    2,   76
  260,20120506,   38,   81,   49,  118, 1745,    0,   69
  260,20120507,   30,   99,   20,  151, 2224,    0,   68
  260,20120508,   32,  136,   97,  176,  773,   97,   82
  260,20120509,   31,  157,  136,  189,  973,  123,   88
  260,20120510,   52,  183,  152,  218,  753,  101,   87
  260,20120511,   53,  138,   73,  174, 1313,   -1,   77
  260,20120512,   29,   87,   27,  131, 1980,    2,   73
  260,20120513,   17,   88,    9,  143, 2016,    0,   73
  260,20120514,   37,  111,   36,  166, 2499,   -1,   69
  260,20120515,   32,   89,   76,  124,  906,   49,   83
  260,20120516,   40,   82,   23,  120, 2151,    9,   70
  260,20120517,   30,  104,   16,  150, 2234,    0,   64
  260,20120518,   35,  134,   94,  191, 1321,   15,   74
  260,20120519,   28,  154,  114,  206, 1968,   -1,   74
  260,20120520,   25,  164,  125,  227, 1494,   50,   88
  260,20120521,   32,  190,  133,  247, 2023,    0,   80
  260,20120522,   26,  214,  147,  284, 2464,    0,   74
  260,20120523,   17,  203,  135,  288, 2254,  225,   82
  260,20120524,   30,  224,  169,  283, 2631,   10,   65
  260,20120525,   62,  208,  148,  257, 2873,    0,   50
  260,20120526,   42,  202,  142,  256, 2879,    0,   50
  260,20120527,   30,  205,  122,  266, 2798,    0,   61
  260,20120528,   30,  183,  112,  243, 2869,    0,   74
  260,20120529,   20,  136,   88,  185, 1245,   -1,   84
  260,20120530,   17,  162,   84,  223, 2235,    0,   73
  260,20120531,   30,  144,  121,  184,  651,  109,   93
  260,20120601,   26,  127,   69,  161, 1380,    1,   78
  260,20120602,   24,  118,   46,  164, 2623,    0,   67
  260,20120603,   26,   91,   82,  110,  444,   86,   89
  260,20120604,   26,   91,   64,  114,  725,   90,   87
  260,20120605,   21,  110,   33,  157, 1720,    0,   70
  260,20120606,   35,  139,   98,  187, 1231,   81,   85
  260,20120607,   33,  162,  118,  209, 1406,   17,   82
  260,20120608,   66,  152,  110,  192, 2031,    5,   68
  260,20120609,   64,  133,  113,  159,  786,   -1,   67
  260,20120610,   28,  149,   97,  201, 2273,   -1,   68
  260,20120611,   25,  148,  129,  200, 1166,   46,   81
  260,20120612,   35,  136,  106,  165, 1140,    0,   81
  260,20120613,   25,  117,   54,  153, 1581,    0,   70
  260,20120614,   18,  125,   37,  180, 2453,    0,   65
  260,20120615,   41,  149,  111,  193,  782,   87,   84
  260,20120616,   50,  167,  133,  199, 1980,   -1,   69
  260,20120617,   47,  156,  101,  195, 1732,   -1,   71
  260,20120618,   29,  144,   86,  187, 1418,  102,   81
  260,20120619,   18,  153,   72,  209, 2226,    0,   74
  260,20120620,   33,  177,  125,  218, 1926,    0,   74
  260,20120621,   42,  178,  140,  219, 1616,  169,   82
  260,20120622,   63,  154,  127,  184, 1751,   54,   71
  260,20120623,   51,  157,  122,  193, 1874,    0,   68
  260,20120624,   45,  137,  119,  167,  787,  114,   84
  260,20120625,   40,  143,  105,  173, 1610,    0,   79
  260,20120626,   19,  162,   77,  225, 2206,    0,   72
  260,20120627,   26,  180,  156,  209,  693,    7,   88
  260,20120628,   33,  223,  139,  279, 1915,   -1,   77
  260,20120629,   32,  191,  162,  223, 1618,    3,   69
  260,20120630,   38,  191,  151,  242, 2297,   49,   71
  260,20120701,   46,  154,  122,  191, 1924,    2,   70
  260,20120702,   28,  165,  118,  213, 2286,    0,   64
  260,20120703,   23,  190,  139,  235, 1665,    0,   72
  260,20120704,   25,  212,  158,  265, 1945,    0,   71
  260,20120705,   21,  219,  155,  274, 2108,    4,   75
  260,20120706,   31,  190,  135,  229, 1435,   -1,   82
  260,20120707,   25,  184,  123,  240, 2136,   26,   74
  260,20120708,   31,  168,  151,  197,  805,  199,   89
  260,20120709,   43,  166,  138,  194, 1157,    7,   83
  260,20120710,   37,  164,  138,  196, 1567,    4,   79
  260,20120711,   50,  156,  129,  192, 1659,   27,   75
  260,20120712,   37,  145,  114,  186, 1977,   78,   76
  260,20120713,   35,  155,  129,  205, 1081,   50,   83
  260,20120714,   33,  149,  131,  178, 1122,   37,   85
  260,20120715,   25,  153,  118,  185, 1639,    2,   75
  260,20120716,   48,  149,  136,  177,  881,  207,   89
  260,20120717,   38,  175,  155,  195, 1216,    4,   83
  260,20120718,   59,  171,  151,  192, 1409,   15,   80
  260,20120719,   43,  153,  114,  181, 1426,   90,   82
  260,20120720,   20,  146,   91,  191, 1922,   -1,   73
  260,20120721,   21,  133,   75,  184, 1482,    0,   76
  260,20120722,   13,  150,   62,  209, 2723,    0,   74
  260,20120723,   23,  188,  104,  256, 2687,    0,   68
  260,20120724,   15,  209,  107,  289, 2727,    0,   66
  260,20120725,   22,  223,  133,  287, 2602,    0,   67
  260,20120726,   29,  212,  157,  270, 2613,    0,   71
  260,20120727,   20,  214,  159,  287, 1867,   83,   76
  260,20120728,   20,  185,  155,  221, 1269,    8,   84
  260,20120729,   30,  164,  114,  207, 2045,   49,   73
  260,20120730,   38,  154,  113,  195, 2081,   12,   72
  260,20120731,   30,  153,  123,  179,  908,    9,   84
  260,20120801,   30,  202,  118,  269, 2231,  218,   77
  260,20120802,   27,  176,  126,  214, 1351,   10,   85
  260,20120803,   26,  179,  122,  230, 2072,   60,   79
  260,20120804,   29,  185,  140,  237, 1897,    0,   78
  260,20120805,   18,  179,  131,  238, 1463,   37,   84
  260,20120806,   42,  172,  152,  204, 1272,   12,   80
  260,20120807,   41,  156,  143,  192,  895,   88,   86
  260,20120808,   23,  169,  124,  207, 1407,   -1,   87
  260,20120809,   24,  168,  100,  219, 2108,    0,   75
  260,20120810,   19,  157,   76,  219, 2303,    0,   72
  260,20120811,   23,  159,   93,  213, 1539,    0,   77
  260,20120812,   41,  186,  126,  241, 2368,    0,   63
  260,20120813,   22,  186,  140,  245, 1423,   -1,   78
  260,20120814,   13,  199,  152,  262, 1336,    7,   87
  260,20120815,   38,  219,  144,  288, 1844,    9,   72
  260,20120816,   23,  190,  135,  241, 1919,    0,   75
  260,20120817,   28,  216,  151,  270, 1839,    0,   67
  260,20120818,   25,  241,  159,  320, 2194,    0,   70
  260,20120819,   26,  255,  176,  330, 1980,   -1,   71
  260,20120820,   23,  219,  162,  270, 1786,    0,   78
  260,20120821,   20,  205,  149,  267, 1489,   -1,   78
  260,20120822,   41,  184,  157,  221, 1804,    0,   72
  260,20120823,   28,  181,  135,  231, 1691,   -1,   73
  260,20120824,   20,  184,  130,  239, 1516,   58,   75
  260,20120825,   50,  177,  153,  218, 1231,   20,   81
  260,20120826,   36,  160,  105,  196, 1068,  219,   90
  260,20120827,   28,  169,   97,  218, 1851,   -1,   75
  260,20120828,   26,  177,  116,  228, 1308,   17,   80
  260,20120829,   29,  179,  102,  241, 1841,   21,   74
  260,20120830,   30,  158,  134,  210, 1316,   44,   86
  260,20120831,   42,  135,   91,  171,  910,  102,   82
  260,20120901,   20,  139,   66,  193, 1810,    0,   72
  260,20120902,   23,  158,  102,  196,  877,    0,   80
  260,20120903,   14,  171,  117,  230, 1777,    0,   82
  260,20120904,   19,  176,   97,  247, 1823,    0,   80
  260,20120905,   26,  159,  125,  201, 1225,    0,   74
  260,20120906,   20,  151,  112,  196, 1120,    0,   72
  260,20120907,   30,  172,  123,  232, 1648,    0,   81
  260,20120908,   11,  177,  118,  254, 1637,    0,   83
  260,20120909,   22,  185,   91,  281, 1794,    0,   75
  260,20120910,   32,  186,  130,  233, 1128,    0,   81
  260,20120911,   35,  156,   93,  182,  743,   29,   80
  260,20120912,   33,  133,   90,  169, 1431,   33,   72
  260,20120913,   22,  132,   83,  171,  931,    4,   77
  260,20120914,   43,  140,  112,  175,  462,   20,   82
  260,20120915,   23,  135,   82,  191,  968,    0,   83
  260,20120916,   28,  143,   71,  193,  981,    0,   85
  260,20120917,   35,  167,  143,  199,  967,   -1,   81
  260,20120918,   33,  128,   83,  174,  976,   72,   85
  260,20120919,   27,   93,   48,  150,  964,  106,   88
  260,20120920,   27,  110,   46,  157,  549,    6,   83
  260,20120921,   21,  125,   97,  162,  802,   -1,   76
  260,20120922,   21,  105,   37,  161, 1338,   11,   82
  260,20120923,   40,   88,   22,  136,  757,  109,   85
  260,20120924,   68,  142,   97,  216,  580,   96,   86
  260,20120925,   50,  135,  112,  168, 1067,   25,   81
  260,20120926,   44,  132,  108,  161,  649,   -1,   84
  260,20120927,   29,  125,   97,  166,  603,   45,   90
  260,20120928,   42,  132,   98,  171,  872,    4,   83
  260,20120929,   37,  128,  101,  158, 1082,    9,   78
  260,20120930,   38,  123,   79,  165, 1321,    0,   77
  260,20121001,   45,  142,  100,  187,  979,    3,   77
  260,20121002,   40,  145,  128,  178,  864,   -1,   84
  260,20121003,   50,  128,  104,  150,  341,   55,   89
  260,20121004,   40,  116,  100,  151,  777,   90,   83
  260,20121005,   45,  128,   98,  164,  539,  129,   86
  260,20121006,   18,   96,   33,  153,  708,  183,   91
  260,20121007,   16,   78,   26,  153, 1116,    0,   84
  260,20121008,   18,   78,   15,  138,  779,   -1,   86
  260,20121009,   15,   75,   20,  142,  954,    0,   82
  260,20121010,   11,   81,   20,  145,  875,    0,   84
  260,20121011,   36,   89,   17,  143, 1103,   23,   80
  260,20121012,   46,  112,   82,  144,  382,  164,   88
  260,20121013,   37,   89,   75,  113,  282,   44,   92
  260,20121014,   41,   86,   63,  118,  732,   15,   86
  260,20121015,   37,  104,   74,  135,  793,    3,   77
  260,20121016,   56,  110,   88,  150,  585,   14,   79
  260,20121017,   42,  117,   70,  157,  363,   19,   91
  260,20121018,   29,  152,  130,  186,  220,   80,   88
  260,20121019,   25,  168,  131,  212,  692,    6,   82
  260,20121020,   21,  149,  134,  164,  306,    3,   88
  260,20121021,   35,  135,  115,  148,  243,   -1,   95
  260,20121022,   16,  162,  123,  220,  750,    0,   87
  260,20121023,   25,  143,  117,  182,  549,    0,   89
  260,20121024,   26,  119,  107,  137,  289,    1,   94
  260,20121025,   24,  107,   86,  133,  273,   -1,   83
  260,20121026,   30,   50,    1,   86,  474,    1,   69
  260,20121027,   28,   29,  -16,   82,  792,   -1,   81
  260,20121028,   30,   47,  -28,  102,  625,   -1,   78
  260,20121029,   53,   75,   54,   95,  203,  145,   90
  260,20121030,   20,   69,   32,   96,  321,   49,   92
  260,20121031,   41,   77,   35,  125,  562,    0,   80
  260,20121101,   54,   78,   62,  106,  144,   35,   83
  260,20121102,   58,   67,   48,  100,  422,   14,   83
  260,20121103,   38,   62,   33,   89,  182,   30,   89
  260,20121104,   42,   61,   12,   93,  295,   37,   88
  260,20121105,   29,   68,   34,  104,  456,   21,   88
  260,20121106,   37,   67,   -3,  113,  536,   61,   88
  260,20121107,   41,  103,   94,  108,  156,    9,   88
  260,20121108,   46,   99,   90,  117,  204,    8,   86
  260,20121109,   33,   92,   79,  107,  188,   -1,   83
  260,20121110,   33,  100,   80,  113,  105,   32,   96
  260,20121111,   35,   83,   67,  115,  466,    3,   92
  260,20121112,   40,   66,   46,   77,  236,    0,   91
  260,20121113,   35,   87,   71,  104,  149,    2,   95
  260,20121114,   20,   74,   10,  126,  542,    0,   85
  260,20121115,   21,   39,    0,   55,  221,    0,   89
  260,20121116,   25,   38,   18,   51,  137,    0,   85
  260,20121117,   36,   52,   19,   84,  164,   13,   95
  260,20121118,   11,   55,  -12,  103,  249,   26,   95
  260,20121119,   27,   46,  -15,  102,  180,    0,   98
  260,20121120,   41,   90,   60,  123,  371,    0,   90
  260,20121121,   56,   65,   33,  106,  259,    6,   89
  260,20121122,   48,   79,   58,  113,  460,    0,   84
  260,20121123,   34,   62,   29,   82,   86,   43,   92
  260,20121124,   25,   52,    6,   93,  178,   46,   98
  260,20121125,   85,  105,   75,  131,  195,    7,   76
  260,20121126,   36,   77,   52,   99,  215,    1,   87
  260,20121127,   22,   67,   20,   87,  183,    1,   89
  260,20121128,   18,   53,   -3,   93,  302,    5,   91
  260,20121129,   25,   42,   10,   70,  334,   -1,   89
  260,20121130,   19,   23,  -28,   70,  361,    8,   92
  260,20121201,   38,   36,   26,   52,  163,   68,   94
  260,20121202,   21,   23,  -15,   58,  235,   74,   92
  260,20121203,   40,   27,  -11,   72,   52,   49,   93
  260,20121204,   35,   43,   -1,   67,  109,   46,   86
  260,20121205,   20,   12,  -12,   37,  221,   38,   91
  260,20121206,   32,    6,  -31,   36,  388,    8,   88
  260,20121207,   55,    3,  -12,   16,   82,   44,   93
  260,20121208,   23,  -18,  -83,   20,  546,    1,   89
  260,20121209,   55,   53,   18,   84,  101,  115,   88
  260,20121210,   41,   32,   -3,   62,  112,    9,   79
  260,20121211,   24,    6,  -19,   33,  334,    0,   83
  260,20121212,   32,   15,   -5,   42,  169,   61,   87
  260,20121213,   28,  -10,  -26,    5,  166,    0,   79
  260,20121214,   56,   50,    3,   96,  125,   87,   92
  260,20121215,   52,   84,   69,   97,  148,   21,   87
  260,20121216,   41,   72,   45,   80,   96,   25,   92
