# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 308         3.379       51.381      0.00        Cadzand     
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TX,   RH,   UG
  308,19720515,  113,     ,     ,     
  308,19720516,  108,     ,     ,     
  308,19720517,   98,     ,     ,     
  308,19720518,   77,     ,     ,     
  308,19720519,   46,     ,     ,     
  308,19720520,   51,     ,     ,     
  308,19720521,   51,     ,     ,     
  308,19720522,   51,     ,     ,     
  308,19720523,   51,     ,     ,     
  308,19720524,   87,     ,     ,     
  308,19720525,  129,     ,     ,     
  308,19720526,  175,     ,     ,     
  308,19720527,  165,     ,     ,     
  308,19720528,  134,     ,     ,     
  308,19720529,  129,     ,     ,     
  308,19720530,  144,     ,     ,     
  308,19720531,  123,     ,     ,     
  308,19720601,   51,     ,     ,     
  308,19720602,   36,     ,     ,     
  308,19720603,   53,     ,     ,     
  308,19720604,   62,     ,     ,     
  308,19720605,   41,     ,     ,     
  308,19720606,   36,     ,     ,     
  308,19720607,   57,     ,     ,     
  308,19720608,   98,     ,     ,     
  308,19720609,   67,     ,     ,     
  308,19720610,   62,     ,     ,     
  308,19720611,   51,     ,     ,     
  308,19720612,   36,     ,     ,     
  308,19720613,   46,     ,     ,     
  308,19720614,  108,     ,     ,     
  308,19720615,   82,     ,     ,     
  308,19720616,   51,     ,     ,     
  308,19720617,   36,     ,     ,     
  308,19720618,   82,     ,     ,     
  308,19720619,  108,     ,     ,     
  308,19720620,   67,     ,     ,     
  308,19720621,  108,     ,     ,     
  308,19720622,  103,     ,     ,     
  308,19720623,  123,     ,     ,     
  308,19720624,   51,     ,     ,     
  308,19720625,   41,     ,     ,     
  308,19720626,   46,     ,     ,     
  308,19720627,   46,     ,     ,     
  308,19720628,   57,     ,     ,     
  308,19720629,   46,     ,     ,     
  308,19720630,   46,     ,     ,     
  308,19720701,   67,     ,     ,     
  308,19720702,   93,     ,     ,     
  308,19720703,   77,     ,     ,     
  308,19720704,   62,     ,     ,     
  308,19720705,   51,     ,     ,     
  308,19720706,   62,     ,     ,     
  308,19720707,   72,     ,     ,     
  308,19720708,   57,     ,     ,     
  308,19720709,   62,     ,     ,     
  308,19720710,   82,     ,     ,     
  308,19720711,   67,     ,     ,     
  308,19720712,   41,     ,     ,     
  308,19720713,   41,     ,     ,     
  308,19720714,   67,     ,     ,     
  308,19720715,   93,     ,     ,     
  308,19720716,   98,     ,     ,     
