# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 324         4.006       51.596      0.00        Stavenisse  
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TX,   RH,   UG
  324,19980213,   56,     ,     ,     
  324,19980214,   37,     ,     ,     
  324,19980215,   48,     ,     ,     
  324,19980216,  100,     ,     ,     
  324,19980217,   45,     ,     ,     
  324,19980218,   33,     ,     ,     
  324,19980219,   52,     ,     ,     
  324,19980220,   46,     ,     ,     
  324,19980221,   51,     ,     ,     
  324,19980222,   45,     ,     ,     
  324,19980223,   54,     ,     ,     
  324,19980224,   40,     ,     ,     
  324,19980225,   24,     ,     ,     
  324,19980226,   51,     ,     ,     
  324,19980227,  115,     ,     ,     
  324,19980228,  105,     ,     ,     
  324,19980301,   70,     ,     ,     
  324,19980302,   95,     ,     ,     
  324,19980303,  113,     ,     ,     
  324,19980304,   98,     ,     ,     
  324,19980305,  125,     ,     ,     
  324,19980306,  114,     ,     ,     
  324,19980307,  125,     ,     ,     
  324,19980308,   88,     ,     ,     
  324,19980309,   41,     ,     ,     
  324,19980310,   74,     ,     ,     
  324,19980311,   84,     ,     ,     
  324,19980312,   64,     ,     ,     
  324,19980313,   48,     ,     ,     
  324,19980314,   60,     ,     ,     
  324,19980315,   45,     ,     ,     
  324,19980316,   41,     ,     ,     
  324,19980317,   45,     ,     ,     
  324,19980318,   50,     ,     ,     
  324,19980319,   38,     ,     ,     
  324,19980320,   68,     ,     ,     
  324,19980321,   40,     ,     ,     
  324,19980322,   51,     ,     ,     
  324,19980323,   68,     ,     ,     
  324,19980324,   24,     ,     ,     
  324,19980325,   48,     ,     ,     
  324,19980326,   73,     ,     ,     
  324,19980327,   44,     ,     ,     
  324,19980328,   34,     ,     ,     
  324,19980329,   30,     ,     ,     
  324,19980330,   40,     ,     ,     
  324,19980331,   31,     ,     ,     
  324,19980401,   25,     ,     ,     
  324,19980402,   28,     ,     ,     
  324,19980403,   84,     ,     ,     
  324,19980404,   98,     ,     ,     
  324,19980405,   78,     ,     ,     
  324,19980406,   59,     ,     ,     
  324,19980407,   43,     ,     ,     
  324,19980408,   23,     ,     ,     
  324,19980409,   29,     ,     ,     
  324,19980410,   27,     ,     ,     
  324,19980411,   45,     ,     ,     
  324,19980412,   80,     ,     ,     
